station,datetime,lon,lat,elev,precip
WEY,2005-10-06 11:48,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-06 23:36,-111.1000,44.6500,2031.00,
WEY,2005-10-07 11:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-07 14:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-07 18:16,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-07 23:15,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-08 03:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-08 14:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-08 18:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-09 00:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-09 12:03,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-09 14:46,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-09 17:40,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-09 21:05,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-09 23:55,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-10 02:38,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-10 11:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-11 00:02,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-11 12:15,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-12 03:26,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-12 12:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-12 14:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-13 11:52,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-14 00:20,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-14 12:16,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-14 23:36,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-15 02:52,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-15 11:48,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-15 14:55,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-15 17:42,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-15 23:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-16 02:52,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-16 14:38,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-16 17:36,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-16 21:12,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-17 00:17,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-17 02:45,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-17 11:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-18 02:00,-111.1000,44.6500,2031.00,
WEY,2005-10-18 02:46,-111.1000,44.6500,2031.00,
WEY,2005-10-18 03:13,-111.1000,44.6500,2031.00,
WEY,2005-10-18 11:54,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-18 14:56,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-19 02:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-19 11:58,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-19 14:56,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-20 11:44,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-20 23:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-20 23:56,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-21 11:50,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-22 23:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-23 12:30,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-23 15:10,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-23 23:48,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-24 02:34,-111.1000,44.6500,2031.00,0.00
WEY,2005-10-24 15:15,-111.1000,44.6500,2031.00,0.00
