station,datetime,lon,lat,elev,precip
3HT,2005-08-25 19:50,-109.8400,46.4200,1300.00,
3HT,2005-08-25 22:35,-109.8400,46.4200,1300.00,
3HT,2005-08-26 15:45,-109.8400,46.4200,1300.00,
3HT,2005-08-26 16:45,-109.8400,46.4200,1300.00,
3HT,2005-08-26 19:40,-109.8400,46.4200,1300.00,
3HT,2005-08-26 23:20,-109.8400,46.4200,1300.00,
3HT,2005-08-27 14:45,-109.8400,46.4200,1300.00,
3HT,2005-08-27 15:55,-109.8400,46.4200,1300.00,
3HT,2005-08-27 16:32,-109.8400,46.4200,1300.00,
3HT,2005-08-27 19:35,-109.8400,46.4200,1300.00,
3HT,2005-08-27 23:25,-109.8400,46.4200,1300.00,
3HT,2005-08-28 14:40,-109.8400,46.4200,1300.00,
3HT,2005-08-28 15:30,-109.8400,46.4200,1300.00,
3HT,2005-08-28 23:58,-109.8400,46.4200,1300.00,
3HT,2005-08-29 14:35,-109.8400,46.4200,1300.00,
3HT,2005-08-29 22:30,-109.8400,46.4200,1300.00,
3HT,2005-08-30 14:40,-109.8400,46.4200,1300.00,
3HT,2005-08-30 16:40,-109.8400,46.4200,1300.00,
3HT,2005-08-30 22:35,-109.8400,46.4200,1300.00,
3HT,2005-09-01 14:30,-109.8400,46.4200,1300.00,
3HT,2005-09-01 15:30,-109.8400,46.4200,1300.00,
3HT,2005-09-01 19:40,-109.8400,46.4200,1300.00,
3HT,2005-09-01 22:45,-109.8400,46.4200,1300.00,
3HT,2005-09-03 00:40,-109.8400,46.4200,1300.00,
3HT,2005-09-03 14:46,-109.8400,46.4200,1300.00,
3HT,2005-09-03 16:55,-109.8400,46.4200,1300.00,
3HT,2005-09-03 19:46,-109.8400,46.4200,1300.00,
3HT,2005-09-03 22:30,-109.8400,46.4200,1300.00,
3HT,2005-09-04 14:40,-109.8400,46.4200,1300.00,
3HT,2005-09-04 19:30,-109.8400,46.4200,1300.00,
3HT,2005-09-04 23:00,-109.8400,46.4200,1300.00,
3HT,2005-09-05 14:35,-109.8400,46.4200,1300.00,
3HT,2005-09-05 15:35,-109.8400,46.4200,1300.00,
3HT,2005-09-05 19:58,-109.8400,46.4200,1300.00,
3HT,2005-09-05 22:58,-109.8400,46.4200,1300.00,
3HT,2005-09-06 19:30,-109.8400,46.4200,1300.00,
3HT,2005-09-06 22:35,-109.8400,46.4200,1300.00,
3HT,2005-09-07 14:35,-109.8400,46.4200,1300.00,
3HT,2005-09-07 15:45,-109.8400,46.4200,1300.00,
3HT,2005-09-07 16:35,-109.8400,46.4200,1300.00,
3HT,2005-09-07 19:40,-109.8400,46.4200,1300.00,
3HT,2005-09-07 22:48,-109.8400,46.4200,1300.00,
3HT,2005-09-08 14:35,-109.8400,46.4200,1300.00,
3HT,2005-09-08 15:30,-109.8400,46.4200,1300.00,
3HT,2005-09-08 22:40,-109.8400,46.4200,1300.00,
