station,datetime,lon,lat,elev,precip
88M,2011-01-24 11:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 11:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 11:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 12:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 12:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 12:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 13:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 13:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 13:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 14:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 14:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 15:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 15:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 15:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 16:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 16:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 16:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 17:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 17:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 17:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 18:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 18:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 18:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 19:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 19:20,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 19:39,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 19:59,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 20:19,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 20:40,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 21:00,-115.0764,48.9738,813.00,0.00
88M,2011-01-24 21:20,-115.0764,48.9738,813.00,0.00
